date,childInsNum,treeId,tableStructureId,nodePIds,remark,tempPid,id,nodePId,isWBSRootNode,lastSiteNodeId,state,relationId,p6Object,labelCollections,connectNode,siteNodeId,attribute,updateTime,isConnectedLabel,parentInsNum,children,status,treeName,virtualTreeType,nodeName,formData,associatedNumber,instanceType,bodySiteNodeId,siteNodeIds,quote,order,isCreatedSite,type,isRoot,nodeId,snType,isConnected,snRelation,instanceChildren,childIns,siteId,isConnectedNode,updateBy
,,,6508f59ec87582708c032768,,,,65080b84d95e4d0e60139a01@652520ac1a5afe520d5982da~S,,False,,ON,652520ac1a5afe520d5982da,,,,65080b84d95e4d0e60139a01@652520ac1a5afe520d5982da~S,INSTANCE,2023-10-10 18:00:12,True,,,,,,复本项信息数据表结构GDDB202310108123,,0,8,65080b84d95e4d0e60139a01@65081b2dcee93a003ee097ea,,True,0,False,,False,,3,False,,,,65080b84d95e4d0e60139a01,False,6503f9a5b6b2a5325c9a71a4
,,,6508f59ec87582708c032768,,,,65080b84d95e4d0e60139a01@652520ae1a5afe520d5982db~S,,False,,ON,652520ae1a5afe520d5982db,,,,65080b84d95e4d0e60139a01@652520ae1a5afe520d5982db~S,INSTANCE,2023-10-10 18:00:14,True,,,,,,复本项泛文件表结构GDDB202310104130,,0,8,65080b84d95e4d0e60139a01@65081b2dcee93a003ee097ea,,True,0,False,,False,,3,False,,,,65080b84d95e4d0e60139a01,False,6503f9a5b6b2a5325c9a71a4
,,,6508f59ec87582708c032768,,,,65080b84d95e4d0e60139a01@652520af1a5afe520d5982dd~S,,False,,ON,652520af1a5afe520d5982dd,,,,65080b84d95e4d0e60139a01@652520af1a5afe520d5982dd~S,INSTANCE,2023-10-10 18:00:15,True,,,,,,本体相同表结构GDDB202310106703,,0,8,65080b84d95e4d0e60139a01@65081b2dcee93a003ee097ea,,True,0,False,,False,,3,False,,,,65080b84d95e4d0e60139a01,False,6503f9a5b6b2a5325c9a71a4
,,,6508f59ec87582708c032768,,,,65080b84d95e4d0e60139a01@652520af1a5afe520d5982de~S,,False,,ON,652520af1a5afe520d5982de,,,,65080b84d95e4d0e60139a01@652520af1a5afe520d5982de~S,INSTANCE,2023-10-10 18:00:15,True,,,,,,复本项信息数据表结构GDDB202310107560,,0,8,65080b84d95e4d0e60139a01@65081b2dcee93a003ee097ea,,True,0,False,,False,,3,False,,,,65080b84d95e4d0e60139a01,False,6503f9a5b6b2a5325c9a71a4
,,,6508f59ec87582708c032768,,,,65080b84d95e4d0e60139a01@652520b01a5afe520d5982df~S,,False,,ON,652520b01a5afe520d5982df,,,,65080b84d95e4d0e60139a01@652520b01a5afe520d5982df~S,INSTANCE,2023-10-10 18:00:16,True,,,,,,复本项泛文件表结构GDDB202310107427,,0,8,65080b84d95e4d0e60139a01@65081b2dcee93a003ee097ea,,True,0,False,,False,,3,False,,,,65080b84d95e4d0e60139a01,False,6503f9a5b6b2a5325c9a71a4
,,,6508f59ec87582708c032768,,,,65080b84d95e4d0e60139a01@652520b11a5afe520d5982e0~D,,False,,ON,652520b11a5afe520d5982e0,,,,65080b84d95e4d0e60139a01@652520b11a5afe520d5982e0~D,INSTANCE,2023-10-10 18:00:17,True,,,,,,资料包1011,,0,6,65080b84d95e4d0e60139a01@65081b2dcee93a003ee097ea,,True,0,False,,False,,3,False,,,,65080b84d95e4d0e60139a01,False,6503f9a5b6b2a5325c9a71a4
,,,6508f59ec87582708c032768,,,,65080b84d95e4d0e60139a01@65260a831a5afe520d59838c~S,,False,,ON,65260a831a5afe520d59838c,,,,65080b84d95e4d0e60139a01@65260a831a5afe520d59838c~S,INSTANCE,2023-10-11 10:37:55,True,,,,,,本体相同表结构GDDB202310112157,,0,8,65080b84d95e4d0e60139a01@65081b2dcee93a003ee097ea,,True,0,False,,False,,3,False,,,,65080b84d95e4d0e60139a01,False,6503f9a5b6b2a5325c9a71a4
,,,6508f59ec87582708c032768,,,,65080b84d95e4d0e60139a01@65260a831a5afe520d59838d~S,,False,,ON,65260a831a5afe520d59838d,,,,65080b84d95e4d0e60139a01@65260a831a5afe520d59838d~S,INSTANCE,2023-10-11 10:37:55,True,,,,,,复本项信息数据表结构GDDB202310119817,,0,8,65080b84d95e4d0e60139a01@65081b2dcee93a003ee097ea,,True,0,False,,False,,3,False,,,,65080b84d95e4d0e60139a01,False,6503f9a5b6b2a5325c9a71a4
,,,6508f59ec87582708c032768,,,,65080b84d95e4d0e60139a01@65260a841a5afe520d59838e~S,,False,,ON,65260a841a5afe520d59838e,,,,65080b84d95e4d0e60139a01@65260a841a5afe520d59838e~S,INSTANCE,2023-10-11 10:37:56,True,,,,,,复本项泛文件表结构GDDB202310113496,,0,8,65080b84d95e4d0e60139a01@65081b2dcee93a003ee097ea,,True,0,False,,False,,3,False,,,,65080b84d95e4d0e60139a01,False,6503f9a5b6b2a5325c9a71a4
,,,6508f59ec87582708c032768,,,,65080b84d95e4d0e60139a01@65260a841a5afe520d59838f~D,,False,,ON,65260a841a5afe520d59838f,,,,65080b84d95e4d0e60139a01@65260a841a5afe520d59838f~D,INSTANCE,2023-10-11 10:37:56,True,,,,,,资料包1010,,0,6,65080b84d95e4d0e60139a01@65081b2dcee93a003ee097ea,,True,0,False,,False,,3,False,,,,65080b84d95e4d0e60139a01,False,6503f9a5b6b2a5325c9a71a4
,,,6508f59ec87582708c032768,,,,65080b84d95e4d0e60139a01@65260abe1a5afe520d5983fc~S,,False,,ON,65260abe1a5afe520d5983fc,,,,65080b84d95e4d0e60139a01@65260abe1a5afe520d5983fc~S,INSTANCE,2023-10-11 10:38:54,True,,,,,,本体相同表结构GDDB202310116563,,0,8,65080b84d95e4d0e60139a01@65081b2dcee93a003ee097ea,,True,0,False,,False,,3,False,,,,65080b84d95e4d0e60139a01,False,6503f9a5b6b2a5325c9a71a4
,,,6508f59ec87582708c032768,,,,65080b84d95e4d0e60139a01@65260abe1a5afe520d5983fd~S,,False,,ON,65260abe1a5afe520d5983fd,,,,65080b84d95e4d0e60139a01@65260abe1a5afe520d5983fd~S,INSTANCE,2023-10-11 10:38:54,True,,,,,,复本项信息数据表结构GDDB202310118888,,0,8,65080b84d95e4d0e60139a01@65081b2dcee93a003ee097ea,,True,0,False,,False,,3,False,,,,65080b84d95e4d0e60139a01,False,6503f9a5b6b2a5325c9a71a4
,,,6508f59ec87582708c032768,,,,65080b84d95e4d0e60139a01@65260abe1a5afe520d5983fe~S,,False,,ON,65260abe1a5afe520d5983fe,,,,65080b84d95e4d0e60139a01@65260abe1a5afe520d5983fe~S,INSTANCE,2023-10-11 10:38:54,True,,,,,,复本项泛文件表结构GDDB202310116006,,0,8,65080b84d95e4d0e60139a01@65081b2dcee93a003ee097ea,,True,0,False,,False,,3,False,,,,65080b84d95e4d0e60139a01,False,6503f9a5b6b2a5325c9a71a4
